"REP_DT";"DEAL_ID";"PRNT_DEAL_ID";"DEAL_TYPE";"ACCT_BACC";"ACCT_NUMBER24";"CRT_CRNC_ACC";"CRT_CRNC";"CRT_FD";"CRT_TD";"CRT_TD1";"EX";"EX10";"EXF";"EXF10";"CRT_SUM";"CRT_SUM_RUR";"CURRATE";"SUM_RUR13";"SUM_RUR24";"RATE";"SUM_RUR47427";"SUM_RUR459";"GROUP_NUM";"COUNTREZ_PCT";"SUM_RUR5";"SUM_RUR6";"SUM_RUR47425";"SUM_RUR45918"
31.03.2020;1491008072;63088679;"2Транш";"45205";"45812";"Рубли";"Рубли";17.08.2017;02.02.2018;02.02.2018;789;853;789;763;565627.25;565627.25;1;0;565627.25;0.16;0;136618.35;"5";1;0;565627.25;0;136618.35
31.03.2020;1514144117;63088679;"2Транш";"45205";"45812";"Рубли";"Рубли";18.08.2017;02.02.2018;02.02.2018;789;853;789;763;66900;66900;1;0;66900;0.16;0;16158.64;"5";1;0;66900;0;16158.64
31.03.2020;1583580498;63088679;"2Транш";"45205";"45812";"Рубли";"Рубли";21.08.2017;02.02.2018;02.02.2018;789;853;789;763;140500;140500;1;0;140500;0.16;0;33935.56;"5";1;0;140500;0;33935.56
31.03.2020;1604965335;63088679;"2Транш";"45205";"45812";"Рубли";"Рубли";22.08.2017;02.02.2018;02.02.2018;789;853;789;763;247567.97;247567.97;1;0;247567.97;0.16;0;59796.14;"5";1;0;247567.97;0;59796.14
31.03.2020;1646684300;63088679;"2Транш";"45205";"45812";"Рубли";"Рубли";23.08.2017;02.02.2018;02.02.2018;789;853;789;763;338896;338896;1;0;338896;0.16;0;81854.99;"5";1;0;338896;0;81854.99
31.03.2020;1653126783;63088679;"2Транш";"45205";"45812";"Рубли";"Рубли";24.08.2017;02.02.2018;02.02.2018;789;853;789;763;405897.36;405897.36;1;0;405897.36;0.16;0;98038.11;"5";1;0;405897.36;0;98038.11
31.03.2020;1694695438;63088679;"2Транш";"45205";"45812";"Рубли";"Рубли";25.08.2017;02.02.2018;02.02.2018;789;853;789;763;479250.56;479250.56;1;0;479250.56;0.16;0;115755.42;"5";1;0;479250.56;0;115755.42
31.03.2020;1745969645;63088679;"2Транш";"45205";"45812";"Рубли";"Рубли";28.08.2017;02.02.2018;02.02.2018;789;853;789;763;370881.88;370881.88;1;0;370881.88;0.16;0;89580.68;"5";1;0;370881.88;0;89580.68
31.03.2020;1769929680;63088679;"2Транш";"45205";"45812";"Рубли";"Рубли";29.08.2017;02.02.2018;02.02.2018;789;853;789;763;65075.26;65075.26;1;0;65075.26;0.16;0;15717.9;"5";1;0;65075.26;0;15717.9
31.03.2020;63124557;63124557;"1Договор";"45208";"45812";"Рубли";"Рубли";30.07.2013;30.06.2016;31.10.2016;1248;1279;1248;1248;84000000;84000000;1;0;66100000;0.14;0;11266895.07;"5";1;0;66100000;0;11266895.07
31.03.2020;63148720;63148720;"1Договор";"45207";"45812";"Рубли";"Рубли";30.05.2013;27.05.2016;27.05.2016;2268;2268;2268;2268;1300000;1300000;1;0;1267358.03;0.205;0;404738.6;"5";1;0;1267358.03;0;404738.6
31.03.2020;63186750;63186750;"1Договор";"0";" ";" ";"Рубли";26.10.2011;24.10.2014;24.10.2014;0;0;0;0;5830000;5830000;1;0;0;0.137;0;0;"5";1;0;0;0;0
31.03.2020;63210326;63186750;"2Транш";"45206";"45812";"Рубли";"Рубли";02.12.2011;30.11.2012;30.11.2012;2689;2689;2689;2689;3000000;3000000;1;0;3000000;0.137;0;3057795.08;"5";1;0;3000000;0;3057795.08
31.03.2020;63920240;63186750;"2Транш";"45206";"45812";"Рубли";"Рубли";13.12.2011;12.12.2012;12.12.2012;2667;2689;2667;2689;900000;900000;1;0;900000;0.137;0;917338.53;"5";1;0;900000;0;917338.53
31.03.2020;65063750;63186750;"2Транш";"45206";"45812";"Рубли";"Рубли";14.11.2011;13.11.2012;13.11.2012;2718;2696;2696;2696;2000000;2000000;1;0;1660000;0.137;0;1764420.42;"5";1;0;1660000;0;1764420.42
31.03.2020;63280408;63280408;"1Договор";"45207";"45812";"Рубли";"Рубли";08.07.2011;15.06.2014;15.06.2014;2543;2528;2543;2528;1000000;1000000;1;0;495921.48;0.22;0;136702.19;"5";1;0;495921.48;0;136702.19
31.03.2020;63089838;63355421;"2Транш";"45205";"45812";"Рубли";"Рубли";04.09.2014;03.03.2015;03.03.2015;1856;1808;1856;1808;700000;700000;1;0;700000;0.155;0;248212.33;"5";1;0;700000;0;248212.33
31.03.2020;63106708;63355421;"2Транш";"45205";"45812";"Рубли";"Рубли";16.09.2014;13.03.2015;13.03.2015;1846;1808;1846;1808;300000;300000;1;0;300000;0.155;0;106376.71;"5";1;0;300000;0;106376.71
31.03.2020;63355421;63355421;"1Договор";"0";" ";" ";"Рубли";20.08.2012;20.08.2015;20.08.2015;0;0;0;0;4659621.91;4659621.91;1;0;0;0.155;0;0;"5";1;0;0;0;0
31.03.2020;65211112;63355421;"2Транш";"45205";"45812";"Рубли";"Рубли";26.08.2014;20.02.2015;20.02.2015;1867;1808;1867;1808;4300000;4300000;1;0;2131857.63;0.155;0;1298079.11;"5";1;0;2131857.63;0;1298079.11
31.03.2020;63746041;63746041;"1Договор";"0";" ";" ";"Рубли";02.09.2014;31.07.2015;30.04.2020;0;0;0;0;29970868.78;29970868.78;1;0;0;0.1405;0;0;"5";1;0;0;0;0
31.03.2020;63885888;63746041;"2Транш";"45208";"45812";"Рубли";"Рубли";03.03.2015;31.07.2015;30.04.2020;317;0;317;0;3467173.64;3467173.64;1;0;3467173.64;0.1405;0;0;"5";1;0;3467173.64;0;0
31.03.2020;65011770;63746041;"2Транш";"45208";"45812";"Рубли";"Рубли";04.03.2015;31.07.2015;30.04.2020;317;1511;317;704;363000;363000;1;0;363000;0.1405;0;53811.04;"5";1;0;363000;0;53811.04
31.03.2020;65372539;63746041;"2Транш";"45208";"45812";"Рубли";"Рубли";02.03.2015;31.07.2015;30.04.2020;853;853;853;337;26169540.69;26169540.69;1;0;23416070.72;0.1405;0;32061.07;"5";1;0;23416070.72;0;32061.07
31.03.2020;62976081;63814014;"2Транш";"45207";"45812";"Рубли";"Рубли";21.07.2014;17.11.2014;31.10.2016;1248;1248;1248;1248;4850000;4850000;1;0;4850000;0.14;0;1008304.07;"5";1;0;4850000;0;1008304.07
31.03.2020;63192314;63814014;"2Транш";"45207";"45812";"Рубли";"Рубли";14.07.2014;10.11.2014;31.10.2016;1248;1248;1248;1248;3220000;3220000;1;0;3220000;0.14;0;669430.74;"5";1;0;3220000;0;669430.74
31.03.2020;63814014;63814014;"1Договор";"0";" ";" ";"Рубли";27.06.2013;06.11.2014;31.10.2016;0;0;0;0;20000000;20000000;1;0;0;0.19;0;0;"5";1;0;0;0;0
31.03.2020;64172041;63814014;"2Транш";"45207";"45812";"Рубли";"Рубли";29.07.2014;25.11.2014;31.10.2016;1248;1248;1248;1248;7610000;7610000;1;0;7610000;0.14;0;1583928.33;"5";1;0;7610000;0;1583928.33
31.03.2020;64975955;63814014;"2Транш";"45207";"45812";"Рубли";"Рубли";15.07.2014;11.11.2014;31.10.2016;1248;1248;1248;1248;3680000;3680000;1;0;3680000;0.14;0;765063.72;"5";1;0;3680000;0;765063.72
31.03.2020;65013655;63814014;"2Транш";"45207";"45812";"Рубли";"Рубли";11.07.2014;07.11.2014;31.10.2016;1248;1248;1248;1248;140000;140000;1;0;140000;0.14;0;29105.68;"5";1;0;140000;0;29105.68
31.03.2020;65300155;63814014;"2Транш";"45207";"45812";"Рубли";"Рубли";10.07.2014;06.11.2014;31.10.2016;1248;1248;1248;1248;500000;500000;1;0;500000;0.14;0;103948.88;"5";1;0;500000;0;103948.88
31.03.2020;64129971;64129971;"1Договор";"45207";"45812";"Рубли";"Рубли";17.06.2011;15.06.2014;15.06.2014;2268;2268;2268;2268;1000000;1000000;1;0;210818.06;0.2;0;66191.1;"5";1;0;210818.06;0;66191.1
31.03.2020;64194241;64194241;"1Договор";"45407";"45814";"Рубли";"Рубли";11.10.2012;09.10.2015;09.10.2015;1995;1995;1995;1995;3000000;3000000;1;0;1286598.39;0.185;0;42387.25;"5";1;0;1286598.39;0;42387.25
31.03.2020;63956397;64260689;"2Транш";"45207";"45812";"Рубли";"Рубли";20.02.2012;19.02.2015;19.02.2015;2718;2718;2718;2718;3000000;3000000;1;0;2900000;0.18;0;3898646.32;"5";1;0;2900000;0;3898646.32
31.03.2020;64260689;64260689;"1Договор";"0";" ";" ";"Рубли";20.02.2012;19.02.2015;19.02.2015;0;0;0;0;2900000;2900000;1;0;0;0.18;0;0;"5";1;0;0;0;0
31.03.2020;64588611;64588611;"1Договор";"45407";"45814";"Рубли";"Рубли";23.11.2011;21.11.2014;21.11.2014;2232;2232;2232;2232;1001000;1001000;1;0;327217.17;0.16;0;236098.39;"5";1;0;327217.17;0;236098.39
31.03.2020;64714568;64714568;"1Договор";"45201";"45812";"Рубли";"Рубли";26.02.2015;01.03.2016;30.04.2020;853;853;853;853;8000000;8000000;1;0;6461818.18;0.1492;0;1426960.89;"5";1;0;6461818.18;0;1426960.89
31.03.2020;62887069;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";12.03.2014;31.10.2018;14.03.2017;1114;1156;1114;1156;145987.48;145987.48;1;0;145987.48;0.135;0;10421.1;"5";1;0;145987.48;0;10421.1
31.03.2020;62941326;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";17.04.2014;14.03.2017;14.03.2017;1114;1188;1114;1188;349220;349220;1;0;349220;0.145;0;31064.05;"5";1;0;349220;0;31064.05
31.03.2020;63142451;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";19.03.2014;14.03.2017;14.03.2017;1114;1188;1114;1188;931822.74;931822.74;1;0;931822.74;0.135;0;77171.69;"5";1;0;931822.74;0;77171.69
31.03.2020;63242837;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";19.02.2014;31.10.2018;14.03.2017;1188;1188;1188;1156;5528300;5528300;1;0;121300;0.135;0;8658.83;"5";1;0;121300;0;8658.83
31.03.2020;63502752;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";22.05.2014;14.03.2017;14.03.2017;1114;1188;1114;1188;1698200;1698200;1;0;1698200;0.145;0;151059.4;"5";1;0;1698200;0;151059.4
31.03.2020;63784399;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";04.04.2014;14.03.2017;14.03.2017;1114;1188;1114;1188;1570000;1570000;1;0;1570000;0.145;0;139655.67;"5";1;0;1570000;0;139655.67
31.03.2020;63798365;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";18.06.2014;31.10.2018;14.03.2017;1114;1188;1114;1188;778749.78;778749.78;1;0;778749.78;0.145;0;69271.85;"5";1;0;778749.78;0;69271.85
31.03.2020;63830419;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";25.02.2014;31.10.2018;14.03.2017;1188;1188;1188;1156;1072000;1072000;1;0;1072000;0.135;0;76523.17;"5";1;0;1072000;0;76523.17
31.03.2020;63917494;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";27.02.2014;14.03.2017;14.03.2017;1128;1156;1128;1156;3784000;3784000;1;0;3784000;0.135;0;270115.4;"5";1;0;3784000;0;270115.4
31.03.2020;63954485;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";05.06.2014;31.10.2018;14.03.2017;1114;1188;1114;1188;448460;448460;1;0;448460;0.145;0;39891.71;"5";1;0;448460;0;39891.71
31.03.2020;64103682;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";13.03.2014;14.03.2017;14.03.2017;1114;1188;1114;1188;2500000;2500000;1;0;2500000;0.135;0;189943.84;"5";1;0;2500000;0;189943.84
31.03.2020;64296413;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";19.05.2014;14.03.2017;14.03.2017;1114;1188;1114;1188;662045;662045;1;0;662045;0.145;0;58890.66;"5";1;0;662045;0;58890.66
31.03.2020;64402776;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";29.04.2014;14.03.2017;14.03.2017;1114;1188;1114;1188;2000500;2000500;1;0;2000500;0.145;0;177949.78;"5";1;0;2000500;0;177949.78
31.03.2020;64443021;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";24.04.2014;31.10.2018;14.03.2017;1114;1188;1114;1188;486688;486688;1;0;486688;0.145;0;43292.2;"5";1;0;486688;0;43292.2
31.03.2020;64716871;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";28.03.2014;31.10.2018;14.03.2017;1114;1188;1114;1188;378000;378000;1;0;378000;0.135;0;31305.2;"5";1;0;378000;0;31305.2
31.03.2020;64787668;64787668;"1Договор";"0";" ";" ";"Рубли";18.12.2013;31.10.2018;14.03.2017;0;0;0;0;45000000;45000000;1;0;0;0.145;0;0;"5";1;0;0;0;0
31.03.2020;64886773;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";06.03.2014;14.03.2017;14.03.2017;1114;1156;1114;1156;1513260;1513260;1;0;1513260;0.135;0;108021.89;"5";1;0;1513260;0;108021.89
31.03.2020;65068886;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";27.05.2014;31.10.2018;14.03.2017;1114;1188;1114;1188;310000;310000;1;0;310000;0.145;0;27575.32;"5";1;0;310000;0;27575.32
31.03.2020;65098951;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";08.05.2014;14.03.2017;14.03.2017;1114;1188;1114;1188;840067;840067;1;0;840067;0.145;0;74726.19;"5";1;0;840067;0;74726.19
31.03.2020;65193486;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";26.02.2014;31.10.2018;14.03.2017;1156;1156;1156;1156;1100000;1100000;1;0;1100000;0.135;0;78521.91;"5";1;0;1100000;0;78521.91
31.03.2020;65240275;64787668;"2Транш";"45208";"45812";"Рубли";"Рубли";06.05.2014;14.03.2017;14.03.2017;1114;1188;1114;1188;609700;609700;1;0;609700;0.145;0;54234.43;"5";1;0;609700;0;54234.43
31.03.2020;63048676;64832597;"2Транш";"45207";"45812";"Рубли";"Рубли";16.07.2014;31.12.2014;31.10.2016;1248;1248;1248;1248;21500000;21500000;1;0;21500000;0.14;0;4315007.74;"5";1;0;21500000;0;4315007.74
31.03.2020;63808790;64832597;"2Транш";"45207";"45812";"Рубли";"Рубли";10.07.2014;31.12.2014;31.10.2016;1248;1248;1248;1248;3150000;3150000;1;0;3150000;0.14;0;617423.1;"5";1;0;3150000;0;617423.1
31.03.2020;63909597;64832597;"2Транш";"45207";"45812";"Рубли";"Рубли";21.07.2014;31.12.2014;31.10.2016;1248;1248;1248;1248;8500000;8500000;1;0;8500000;0.14;0;1767130.84;"5";1;0;8500000;0;1767130.84
31.03.2020;64296904;64832597;"2Транш";"45207";"45812";"Рубли";"Рубли";14.07.2014;31.12.2014;31.10.2016;1248;1248;1248;1248;5100000;5100000;1;0;5100000;0.14;0;999637.41;"5";1;0;5100000;0;999637.41
31.03.2020;64340347;64832597;"2Транш";"45207";"45812";"Рубли";"Рубли";11.07.2014;31.12.2014;31.10.2016;1248;1248;1248;1248;7750000;7750000;1;0;7750000;0.14;0;1519056.86;"5";1;0;7750000;0;1519056.86
31.03.2020;64832597;64832597;"1Договор";"0";" ";" ";"Рубли";29.07.2013;31.12.2014;31.10.2016;0;0;0;0;46000000;46000000;1;0;0;0.19;0;0;"5";1;0;0;0;0
31.03.2020;64920625;64920625;"1Договор";"45207";"45812";"Рубли";"Рубли";16.08.2011;15.07.2014;15.07.2014;2268;2268;2268;2268;1100000;1100000;1;0;268449.87;0.18;0;75857.31;"5";1;0;268449.87;0;75857.31
31.03.2020;63522319;65113124;"2Транш";"45208";"45812";"Рубли";"Рубли";20.12.2013;14.03.2017;14.03.2017;1279;1279;1279;1248;120000000;120000000;1;0;113147000;0.135;0;9448589.82;"5";1;0;113147000;0;9448589.82
31.03.2020;65113124;65113124;"1Договор";"0";" ";" ";"Рубли";18.12.2013;31.10.2018;14.03.2017;0;0;0;0;113500000;113500000;1;0;0;0.135;0;0;"5";1;0;0;0;0
31.03.2020;65239265;65331665;"2Транш";"45208";"45812";"Рубли";"Рубли";02.10.2013;30.04.2020;30.04.2020;317;0;317;0;21700000;21700000;1;0;15239528.48;0.14;0;0;"5";1;0;15239528.48;0;0
31.03.2020;65331665;65331665;"1Договор";"0";" ";" ";"Рубли";27.09.2013;30.04.2020;30.04.2020;0;0;0;0;165000000;165000000;1;0;0;0.14;0;0;"5";1;0;0;0;0
31.03.2020;65506889;65506889;"1Договор";"45207";"45812";"Рубли";"Рубли";31.01.2012;30.01.2015;30.01.2015;2274;2274;2274;2274;1174500;1174500;1;0;531573.47;0.175;0;149095.44;"5";1;0;531573.47;0;149095.44
31.03.2020;4253488842;4253488842;"1Договор";"45408";"45814";"Рубли";"Рубли";09.12.2011;09.12.2014;09.12.2014;2031;0;2001;0;1000000;1000000;1;0;106600.7;0.22;0;0;"5";1;0;106600.7;0;0
31.03.2020;4253492239;4253492239;"1Договор";"45408";"45814";"Рубли";"Рубли";20.02.2012;20.02.2015;20.02.2015;1867;0;1867;0;1000000;1000000;1;0;36229.44;0.22;0;0;"5";1;0;36229.44;0;0
31.03.2020;4253492509;4253492509;"1Договор";"45408";"45814";"Рубли";"Рубли";01.08.2011;01.08.2016;01.08.2016;1736;0;1532;0;3500000;3500000;1;0;299723.88;0.17;0;0;"5";1;0;299723.88;0;0
31.03.2020;4253496670;4253496670;"1Договор";"45208";"45812";"Рубли";"Рубли";25.11.2011;25.11.2014;25.11.2014;2137;0;2137;0;1000000;1000000;1;0;218870.78;0.22;0;0;"5";1;0;218870.78;0;0
31.03.2020;4253498898;4253498898;"1Договор";"45407";"45814";"Рубли";"Рубли";11.11.2010;12.11.2012;12.11.2012;3214;3187;3214;3187;300000;300000;1;0;230806.77;0.195;0;13589.85;"5";1;0;230806.77;0;13589.85
31.03.2020;4253500457;4253500457;"1Договор";"45408";"45814";"Рубли";"Рубли";06.12.2011;06.12.2014;06.12.2014;2368;2368;2368;2368;1000000;1000000;1;0;497141.99;0.22;0;26422.87;"5";1;0;497141.99;0;26422.87
31.03.2020;13763002040;13763002040;"1Договор";"0";" ";" ";"Рубли";27.12.2018;27.12.2019;27.12.2019;0;0;0;0;858106;858106;1;0;0;0.13;0;0;"5";0.85;0;0;0;0
31.03.2020;18613574927;13763002040;"2Транш";"45201";"45812";"Рубли";"Рубли";16.07.2019;16.09.2019;16.09.2019;198;0;198;0;190027;190027;1;0;61524.56;0.13;0;0;"5";0.85;0;52295.88;0;0
31.03.2020;18802993630;13763002040;"2Транш";"45201";"45812";"Рубли";"Рубли";23.07.2019;23.09.2019;23.09.2019;191;0;191;0;480;480;1;0;480;0.13;0;0;"5";0.85;0;408;0;0
31.03.2020;18829540333;13763002040;"2Транш";"45201";"45812";"Рубли";"Рубли";24.07.2019;23.09.2019;23.09.2019;191;0;191;0;27;27;1;0;27;0.13;0;0;"5";0.85;0;22.95;0;0
31.03.2020;13816493566;13816496374;"2Транш";"45201";"45812";"Рубли";"Рубли";29.12.2018;27.02.2019;27.02.2019;399;0;399;0;340525;340525;1;0;118344.2;0.13;0;0;"5";1;0;118344.2;0;0
31.03.2020;13816496374;13816496374;"1Договор";"0";" ";" ";"Рубли";29.12.2018;27.12.2019;27.12.2019;0;0;0;0;925870.2;925870.2;1;0;0;0.13;0;0;"5";1;0;0;0;0
31.03.2020;14085294885;13816496374;"2Транш";"45201";"45812";"Рубли";"Рубли";09.01.2019;11.03.2019;11.03.2019;387;387;387;387;235027;235027;1;0;235027;0.13;0;880.35;"5";1;0;235027;0;880.35
31.03.2020;14390081547;13816496374;"2Транш";"45201";"45812";"Рубли";"Рубли";22.01.2019;25.03.2019;25.03.2019;373;373;373;373;10618.35;10618.35;1;0;10618.35;0.13;0;102.11;"5";1;0;10618.35;0;102.11
31.03.2020;14413525272;13816496374;"2Транш";"45201";"45812";"Рубли";"Рубли";23.01.2019;25.03.2019;25.03.2019;373;373;373;373;23527;23527;1;0;23527;0.13;0;226.25;"5";1;0;23527;0;226.25
31.03.2020;15075904654;13816496374;"2Транш";"45201";"45812";"Рубли";"Рубли";20.02.2019;22.04.2019;22.04.2019;345;345;345;345;159027;159027;1;0;159027;0.13;0;3115.18;"5";1;0;159027;0;3115.18
31.03.2020;15267018584;13816496374;"2Транш";"45201";"45812";"Рубли";"Рубли";27.02.2019;29.04.2019;29.04.2019;338;338;338;338;28027;28027;1;0;28027;0.13;0;608.92;"5";1;0;28027;0;608.92
31.03.2020;16927711121;16927711121;"1Договор";"45201";" ";"Рубли";"Рубли";08.05.2019;08.05.2020;08.05.2020;0;0;0;0;10000000;10000000;1;0;0;0.12;0;0;"2";0.01;0;0;0;0
31.03.2020;16986336339;16986336339;"1Договор";"0";"45812";"Рубли";"Рубли";24.12.2012;31.12.2013;31.12.2013;2274;0;2274;0;45000000;45000000;1;0;37799125.98;0;0;0;"5";1;0;37799125.98;0;0
31.03.2020;16986336342;16986336342;"1Договор";"0";"45812";"Рубли";"Рубли";23.06.2014;30.11.2014;30.11.2014;1029;0;1029;0;65800000;65800000;1;0;65800000;0;0;0;"5";1;0;65800000;0;0
31.03.2020;16984552431;16986336367;"2Транш";"45206";"45812";"Рубли";"Рубли";12.02.2013;05.08.2013;31.10.2013;2344;2344;2344;2344;2708333.33;2708333.33;1;0;1880469.67;0;0;443721.46;"5";1;0;1880469.67;0;443721.46
31.03.2020;16984552446;16986336367;"2Транш";"45206";" ";"Рубли";"Рубли";15.01.2013;08.07.2013;31.10.2013;0;2344;0;2344;2708333.33;2708333.33;1;0;0;0;0;316454.73;"5";1;0;0;0;316454.73
31.03.2020;16984552510;16986336367;"2Транш";"45206";"45812";"Рубли";"Рубли";19.03.2013;13.09.2013;31.10.2013;2344;2344;2344;2344;2708333.33;2708333.33;1;0;2708333.33;0;0;443721.45;"5";1;0;2708333.33;0;443721.45
31.03.2020;16984552569;16986336367;"2Транш";"45205";"45812";"Рубли";"Рубли";11.06.2013;06.12.2013;06.12.2013;2308;2344;2308;2344;2708333.33;2708333.33;1;0;2708333.33;0;0;433110.73;"5";1;0;2708333.33;0;433110.73
31.03.2020;16984552594;16986336367;"2Транш";"45206";"45812";"Рубли";"Рубли";12.03.2013;06.09.2013;31.10.2013;2344;2344;2344;2344;2708333.33;2708333.33;1;0;2708333.33;0;0;443721.45;"5";1;0;2708333.33;0;443721.45
31.03.2020;16984552630;16986336367;"2Транш";"45206";"45812";"Рубли";"Рубли";19.02.2013;12.08.2013;31.10.2013;2344;2344;2344;2344;2708333.33;2708333.33;1;0;2708333.33;0;0;443721.46;"5";1;0;2708333.33;0;443721.46
31.03.2020;16984552696;16986336367;"2Транш";"45206";"45812";"Рубли";"Рубли";23.04.2013;18.10.2013;31.10.2013;2344;2344;2344;2344;2708333.33;2708333.33;1;0;2708333.33;0;0;443721.46;"5";1;0;2708333.33;0;443721.46
31.03.2020;16984552702;16986336367;"2Транш";"45205";"45812";"Рубли";"Рубли";18.06.2013;13.12.2013;13.12.2013;2301;2344;2301;2344;2708333.37;2708333.37;1;0;2708333.37;0;0;426358.46;"5";1;0;2708333.37;0;426358.46
31.03.2020;16984552716;16986336367;"2Транш";"45206";"45812";"Рубли";"Рубли";16.04.2013;11.10.2013;31.10.2013;2344;2344;2344;2344;5416666.66;5416666.66;1;0;5416666.66;0;0;887442.92;"5";1;0;5416666.66;0;887442.92
31.03.2020;16984552750;16986336367;"2Транш";"45206";" ";"Рубли";"Рубли";22.01.2013;15.07.2013;31.10.2013;0;2344;0;2344;2708333.33;2708333.33;1;0;0;0;0;443721.46;"5";1;0;0;0;443721.46
31.03.2020;16984552894;16986336367;"2Транш";"45205";"45812";"Рубли";"Рубли";21.05.2013;15.11.2013;15.11.2013;2329;2344;2329;2344;2708333.33;2708333.33;1;0;2708333.33;0;0;443721.46;"5";1;0;2708333.33;0;443721.46
31.03.2020;16986336367;16986336367;"1Договор";"0";" ";" ";"Рубли";27.12.2011;08.07.2013;31.10.2013;0;0;0;0;32500000;32500000;1;0;0;0.13;0;0;"5";1;0;0;0;0
31.03.2020;16984552416;16986336372;"2Транш";"45205";" ";"Рубли";"Рубли";14.05.2013;08.11.2013;08.11.2013;0;2344;0;2344;3000000;3000000;1;0;0;0;0;532670.23;"5";1;0;0;0;532670.23
31.03.2020;16984552448;16986336372;"2Транш";"45206";" ";"Рубли";"Рубли";26.04.2013;23.10.2013;31.10.2013;0;2344;0;2344;4000000;4000000;1;0;0;0;0;726575.35;"5";1;0;0;0;726575.35
31.03.2020;16984552474;16986336372;"2Транш";"45206";" ";"Рубли";"Рубли";24.01.2013;22.07.2013;31.10.2013;0;2344;0;2344;4000000;4000000;1;0;0;0;0;726575.34;"5";1;0;0;0;726575.34
31.03.2020;16984552477;16986336372;"2Транш";"45206";" ";"Рубли";"Рубли";22.03.2013;16.09.2013;31.10.2013;0;2344;0;2344;4000000;4000000;1;0;0;0;0;726575.34;"5";1;0;0;0;726575.34
31.03.2020;16984552526;16986336372;"2Транш";"45205";" ";"Рубли";"Рубли";25.06.2013;20.12.2013;20.12.2013;0;2469;0;2344;4000000;4000000;1;0;0;0;0;690958.9;"5";1;0;0;0;690958.9
31.03.2020;16984552566;16986336372;"2Транш";"45206";" ";"Рубли";"Рубли";21.02.2013;19.08.2013;31.10.2013;0;2344;0;2344;4000000;4000000;1;0;0;0;0;726575.34;"5";1;0;0;0;726575.34
31.03.2020;16984552568;16986336372;"2Транш";"45206";" ";"Рубли";"Рубли";23.04.2013;18.10.2013;31.10.2013;0;2344;0;2344;3000000;3000000;1;0;0;0;0;544931.51;"5";1;0;0;0;544931.51
31.03.2020;16984552706;16986336372;"2Транш";"45205";" ";"Рубли";"Рубли";11.06.2013;06.12.2013;06.12.2013;0;2344;0;2344;3000000;3000000;1;0;0;0;0;533178.07;"5";1;0;0;0;533178.07
31.03.2020;16984552721;16986336372;"2Транш";"45205";" ";"Рубли";"Рубли";24.05.2013;18.11.2013;18.11.2013;0;2344;0;2344;4000000;4000000;1;0;0;0;0;726575.34;"5";1;0;0;0;726575.34
